L1_size,L2_size,L3_size,L1_device,L2_device,L3_device,L1_device_read_latency_(ms),L2_device_read_latency_(ms),L3_device_read_latency_(ms),L1_device_write_latency_(ms),L2_device_write_latency_(ms),L3_device_write_latency_(ms),L1_device_capacity_(GB),L2_device_capacity_(GB),L3_device_capacity_(GB),L1_device_purchase_cost_($),L2_device_purchase_cost_($),L3_device_purchase_cost_($),L1_algorithm,L2_algorithm,write_policy,total_read_latency_(ms),total_write_latency_(ms),total_purchase_cost_($),avg_latency_(ms),avg_throughput_(KB/s),workload,read_requests,write_requests,total_requests,unique_reads,unique_writes,unique_requests,percent_reads,percent_writes,percent_unique_reads,percent_unique_writes,percent_unique_requests,compound miss ratio
114496000,26941000,127966000,D3,S2,H2,1.4300000000000002e-05,0.675,2.8569999999999998,1.4300000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,77.87,498.26,72.99,lru,lru,wb-s,0.6452272982015177,4.9463371053497385,2334.44910696448,1.6949782240166908,2416.550219915784,w14,569925,184009,753934,126298,42062,168360,75.59,24.41,22.16,22.86,22.33,0.1767953163008963
1691100,8455300,10710100,D3,H1,S1,1.4300000000000002e-05,7.64,0.6629999999999999,1.4300000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,77.87,334.76,451.58,lru,arc,wb-s,1.9357145350380243,4.857912764515898,39.82351841198081,2.48160610049118,1650.5439760118604,w29,426314,97934,524248,61770,61823,123593,81.32,18.68,14.49,63.13,23.58,0.2108429598205429
116372000,130918000,276383000,D3,S1,H3,1.4300000000000002e-05,0.6629999999999999,2.555,1.4300000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,77.87,451.58,109.99,arc,lru,wb-s,1.5898241797940358,20.976942532134377,2411.5110160486397,5.753747521009736,711.8838609173426,w54,554465,151660,706125,258079,151299,409378,78.52,21.48,46.55,99.76,57.98,0.5677847406620641
3225100,1935100,12255200,D3,H2,H1,1.4300000000000002e-05,2.8569999999999998,7.64,1.4300000000000002e-05,12.243,4.28,16000000000,1000000000000,10000000000000,77.87,72.99,334.76,lru,arc,wb-s,3.3546701548386872,21.817738227012548,66.5504013791232,6.929122803450308,591.1282158198187,w18,722727,173512,896239,66997,65737,132734,80.64,19.36,9.27,37.89,14.81,0.3441481569090387
100,5878200,10153300,D1,S1,H3,1.3800000000000002e-05,0.6629999999999999,2.555,1.3800000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,105.0,451.58,109.99,arc,arc,wb-s,1.0452082925156978,12.364609205582873,3.864436759552,3.4259144263343364,1195.593202362221,w27,382534,101883,484417,59389,62434,121823,78.97,21.03,15.53,61.28,25.15,0.2110991150186719
1010400,1145100,1279900,D2,S3,H1,1.4099999999999999e-05,0.39399999999999996,7.64,1.4099999999999999e-05,7.1,4.28,16000000000,1000000000000,10000000000000,88.97,119.99,334.76,lru,lru,wb-s,0.4649652358524517,0.2908502949112911,23.7514833158144,0.3072835466550618,13329.708162337525,w68,35568,341285,376853,4767,11546,16313,9.44,90.56,13.4,3.38,4.33,0.0340451051205642
21987000,73287000,139246000,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,lru,lru,wb-s,6.636530888966091,48.16893918645947,553.765260640256,11.684904628530537,350.53773481376714,w20,615702,85196,700898,133929,30251,164180,87.84,12.16,21.75,35.51,23.42,0.7337101832220949
100,1170500,1482700,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,arc,arc,wb-s,2.003443452068697,5.383453459579823,0.7468422152191999,5.3359751882924265,767.6197612363272,w36,10248,719314,729562,1803,13604,15407,1.4,98.6,17.59,1.89,2.11,0.025021862432528
446200,278900,1059700,D3,S2,S3,1.4300000000000002e-05,0.675,0.39399999999999996,1.4300000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,77.87,498.26,119.99,arc,lru,wb-s,0.8568429450504618,0.10012200560665199,9.557992269824,0.1074445459252317,38121.99088123388,w39,9314,953207,962521,5361,7217,12578,0.97,99.03,57.56,0.76,1.31,0.0142241052403012
178000,427100,676200,D2,S1,H3,1.4099999999999999e-05,0.6629999999999999,2.555,1.4099999999999999e-05,7.935,11.171,16000000000,4000000000000,4000000000000,88.97,451.58,109.99,arc,arc,wb-s,0.5769495199759482,6.204106422023218,4.327843897344,2.190888041161577,1869.5615307792536,w80,155497,62534,218031,6401,3576,9977,71.32,28.68,4.12,5.72,4.58,0.1633941962381496
341900,390700,464000,D2,H1,S3,1.4099999999999999e-05,7.64,0.39399999999999996,1.4099999999999999e-05,4.28,7.1,16000000000,10000000000000,1000000000000,88.97,334.76,119.99,lru,lru,wb-s,0.5792621865757716,0.2855213188986233,8.068841966387199,0.3581677718666362,11435.981463807264,w74,28091,85493,113584,2742,2908,5650,24.73,75.27,9.76,3.4,4.97,0.041044513311734
2173200,271700,2580700,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,lru,lru,wb-s,0.3655657174541411,2.3575842575625883,44.654121725951995,1.557319810954971,2630.159824068682,w89,50372,75014,125386,17496,14661,32157,40.17,59.83,34.73,19.54,25.65,0.2069928062144099
11421000,7138000,13563000,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,lru,lru,wb-s,0.1370394263286287,1.2852993509796384,237.58814916607997,0.7015400902840608,5838.582935925285,w26,86085,83245,169330,11816,7459,19275,50.84,49.16,13.73,8.96,11.38,0.0927301718537766
3953000,2557800,4418100,D3,S3,S2,1.4300000000000002e-05,0.39399999999999996,0.675,1.4300000000000002e-05,7.1,6.814,16000000000,1000000000000,4000000000000,77.87,119.99,498.26,lru,lru,wb-s,0.1202563630026148,3.815079654575739,82.31324845465602,0.9440666855553956,4338.67656032192,w69,324304,93056,417360,42476,11421,53897,77.7,22.3,13.1,12.27,12.91,0.1198054437416139
330400,312000,348800,D2,H1,S2,1.4099999999999999e-05,7.64,0.675,1.4099999999999999e-05,4.28,6.814,16000000000,10000000000000,4000000000000,88.97,334.76,498.26,arc,arc,wb-s,3.4304473273449925,0.0711458637666885,7.746040971264,0.0911333833530402,44945.11066414124,w45,1258,210174,211432,569,3443,4012,0.59,99.41,45.23,1.64,1.9,0.0164970297778954
210075000,176905000,210075000,D2,H1,S3,1.4099999999999999e-05,7.64,0.39399999999999996,1.4099999999999999e-05,4.28,7.1,16000000000,10000000000000,1000000000000,88.97,334.76,119.99,lru,arc,wb-s,3.515399320498578,8.728525064389865,4912.2396893388795,4.448679964506408,920.7225587544507,w01,472384,103010,575394,208590,20942,229532,82.1,17.9,44.16,20.33,39.89,0.3650976548243465
794400,938800,1372100,D3,S3,H3,1.4300000000000002e-05,0.39399999999999996,2.555,1.4300000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,77.87,119.99,109.99,lru,arc,wb-s,0.4299997927463732,1.035733768510842,16.452081384448,0.9579585959662786,4275.758907793323,w76,15992,108558,124550,4363,12100,16463,12.84,87.16,27.28,11.15,13.22,0.1164913689281413
1318180,852940,1473260,D1,S3,H2,1.3800000000000002e-05,0.39399999999999996,2.8569999999999998,1.3800000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,105.0,119.99,72.99,lru,lru,wb-s,1.2573732379572191,2.079194372339398,36.292336713728005,1.769175415346507,2315.202870484025,w103,331078,546568,877646,130727,23173,153900,37.72,62.28,39.49,4.24,17.54,0.1823719358374561
4289600,2681000,5093900,D1,S1,H3,1.3800000000000002e-05,0.6629999999999999,2.555,1.3800000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,105.0,451.58,109.99,lru,lru,wb-s,0.3244229440257085,2.291020323413509,117.117915177984,2.234154496742638,1833.3557531369934,w100,6846,229910,236756,4444,50707,55151,2.89,97.11,64.91,22.06,23.29,0.2295781310716518
2375000,2968700,11280900,D2,H1,H3,1.4099999999999999e-05,7.64,2.555,1.4099999999999999e-05,4.28,11.171,16000000000,10000000000000,4000000000000,88.97,334.76,109.99,arc,lru,wb-s,9.159196954837556,20.19161129826617,55.771386363699186,11.01809995633474,371.7519369249367,w104,195822,39681,235503,101466,18605,120071,83.15,16.85,51.82,46.89,50.98,0.7915440567636082
1654100,918900,3491900,D3,S3,H3,1.4300000000000002e-05,0.39399999999999996,2.555,1.4300000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,77.87,119.99,109.99,arc,arc,wb-s,0.3426539933724949,19.26330799109819,33.8189323008,1.2405018072442948,3301.8895870043384,w90,466103,23220,489323,33454,6544,39998,95.25,4.75,7.18,28.18,8.17,0.1285735597958812
1372100,938800,1372100,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,lru,arc,wb-s,1.2986143376188093,1.4119535215230563,31.545264681369602,1.3974009705074264,2931.1558288904403,w76,15992,108558,124550,4363,12100,16463,12.84,87.16,27.28,11.15,13.22,0.1101645925331192
91800,238600,348800,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,arc,lru,wb-s,0.5330299982511923,0.3876572501284649,2.386097197056,0.3885222039535169,10542.512006572597,w45,1258,210174,211432,569,3443,4012,0.59,99.41,45.23,1.64,1.9,0.0169699950811608
636300,486600,711200,D2,S1,H3,1.4099999999999999e-05,0.6629999999999999,2.555,1.4099999999999999e-05,7.935,11.171,16000000000,4000000000000,4000000000000,88.97,451.58,109.99,arc,arc,wb-s,0.1899883249280349,0.5366162498477767,14.797687261184,0.4113013724893389,9958.634407684038,w67,60446,106751,167197,4630,3779,8409,36.15,63.85,7.66,3.54,5.03,0.0425426293533974
14346100,15302500,18171700,D2,H1,S3,1.4099999999999999e-05,7.64,0.39399999999999996,1.4099999999999999e-05,4.28,7.1,16000000000,10000000000000,1000000000000,88.97,334.76,119.99,arc,arc,wb-s,7.904674942128572,6.2991258099425975,337.780617566208,7.013092560722711,584.0504691097218,w86,108392,135357,243749,106912,75430,182342,44.47,55.53,98.63,55.73,74.81,0.7644626234364038
3657000,1925000,3657000,D3,H1,S3,1.4300000000000002e-05,7.64,0.39399999999999996,1.4300000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,77.87,334.76,119.99,lru,lru,wb-s,0.2833898498843133,2.8309079143244715,74.96256145408,0.4159791579862942,9846.647172969555,w94,100703,5529,106232,3655,2759,6414,94.8,5.2,3.63,49.9,6.04,0.0344246554710445
645800,430600,1022600,D1,S3,H2,1.3800000000000002e-05,0.39399999999999996,2.8569999999999998,1.3800000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,105.0,119.99,72.99,arc,arc,wb-s,1.0204848853772566,0.6634298036268919,17.876458569727994,0.7347838517015114,5574.428439758231,w106,27806,111335,139141,8792,1759,10551,19.98,80.02,31.62,1.58,7.58,0.0747515110571291
415800,1870800,3949400,D2,H1,H2,1.4099999999999999e-05,7.64,2.8569999999999998,1.4099999999999999e-05,4.28,12.243,16000000000,10000000000000,1000000000000,88.97,334.76,72.99,lru,arc,wb-s,9.225787728828404,25.201911323611302,10.9076540694528,11.22121424468112,365.02288528547723,w44,255165,36419,291584,37078,4493,41571,87.51,12.49,14.53,12.34,14.26,0.7231398156277437
775700,2326900,3684300,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,arc,lru,wb-s,4.641773379370073,18.055434662172605,18.4348523399168,7.997067494664256,512.1877491634156,w60,345309,115189,460498,34958,16905,51863,74.99,25.01,10.12,14.68,11.26,0.37848590004734
673700,449200,711200,D1,S3,H3,1.3800000000000002e-05,0.39399999999999996,2.555,1.3800000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,105.0,119.99,109.99,lru,lru,wb-s,0.1734235872481223,0.4736313687965452,18.409930670079998,0.3650985628043565,11218.888314810763,w67,60446,106751,167197,4630,3779,8409,36.15,63.85,7.66,3.54,5.03,0.0425725341961877
6425000,12135000,13563000,D2,S2,H2,1.4099999999999999e-05,0.675,2.8569999999999998,1.4099999999999999e-05,6.814,12.243,16000000000,4000000000000,1000000000000,88.97,498.26,72.99,arc,lru,wb-s,0.32975321831329496,1.2008251521568865,156.58424430591998,0.7579843830969114,5403.805264779855,w26,86085,83245,169330,11816,7459,19275,50.84,49.16,13.73,8.96,11.38,0.0803992204570956
3530400,100,4471900,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,lru,lru,wb-s,8.081901974625469,147.2116971897882,81.02274299453441,15.074268564603386,271.72130988949044,w99,264998,14023,279021,43911,1316,45227,94.97,5.03,16.57,9.38,16.21,0.9323921855344222
948700,210900,1001400,D1,S2,S1,1.3800000000000002e-05,0.675,0.6629999999999999,1.3800000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,105.0,498.26,451.58,lru,lru,wb-s,0.1706164389241309,0.6244684623929276,26.071726331904003,0.5939337674701674,6896.391861076896,w102,7882,109272,117154,1542,9227,10769,6.73,93.27,19.56,8.44,9.19,0.0854772350922717
100,4211600,6155500,D3,H1,S1,1.4300000000000002e-05,7.64,0.6629999999999999,1.4300000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,77.87,334.76,451.58,arc,lru,wb-s,7.784335397680982,4.639445353425568,3.4258918670336,5.922000405055843,691.6581762647439,w87,107718,156412,264130,44499,35382,79881,40.78,59.22,41.31,22.62,30.24,0.26943550524363
853900,1707800,16223900,D2,S3,H3,1.4099999999999999e-05,0.39399999999999996,2.555,1.4099999999999999e-05,7.1,11.171,16000000000,1000000000000,4000000000000,88.97,119.99,109.99,lru,arc,wb-s,2.5400328212058856,46.53432959818944,22.115341515776,7.932799672461524,516.3372540742636,w22,447140,62467,509607,151327,17153,168480,87.74,12.26,33.84,27.46,33.06,0.8025498079892937
67400,1279900,1279900,D3,H3,H1,1.4300000000000002e-05,2.555,7.64,1.4300000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,77.87,109.99,334.76,lru,arc,wb-s,1.3034443494826813,8.056777573929999,1.6632518969344,7.419386983627832,552.0671733444468,w68,35568,341285,376853,4767,11546,16313,9.44,90.56,13.4,3.38,4.33,0.0339628449289245
17557000,4621000,17557000,D2,S2,H1,1.4099999999999999e-05,0.675,7.64,1.4099999999999999e-05,6.814,4.28,16000000000,4000000000000,10000000000000,88.97,498.26,334.76,arc,lru,wb-s,0.1287120450969343,1.6370115465852957,404.64894411571197,0.9774556993739991,4190.471243477571,w28,56791,73081,129872,12196,16697,28893,43.73,56.27,21.48,22.85,22.25,0.1351869533078723
118500,118500,321700,D3,H1,H3,1.4300000000000002e-05,7.64,2.555,1.4300000000000002e-05,4.28,11.171,16000000000,10000000000000,4000000000000,77.87,334.76,109.99,arc,lru,wb-s,7.720801534042554,0.1313904682131154,2.4147457607680005,0.15664349143606898,26148.548927560787,w47,705,211172,211877,407,3146,3553,0.33,99.67,57.73,1.49,1.68,0.0193461300660288
649900,1011000,1372100,D1,S3,H3,1.3800000000000002e-05,0.39399999999999996,2.555,1.3800000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,105.0,119.99,109.99,arc,lru,wb-s,0.4448041326663332,0.975628158963872,18.120736603136,0.9074712916130068,4513.641409767867,w76,15992,108558,124550,4363,12100,16463,12.84,87.16,27.28,11.15,13.22,0.1150782818145323
100,156200,988800,D1,S1,H3,1.3800000000000002e-05,0.6629999999999999,2.555,1.3800000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,105.0,451.58,109.99,lru,arc,wb-s,1.026467955911203,8.216416289341879,0.1862859857919999,5.874240272615894,697.2816585481589,w88,77480,160366,237846,5437,6511,11948,32.58,67.42,7.02,4.06,5.02,0.1375301665783742
58036000,43527000,91891000,D1,S2,S1,1.3800000000000002e-05,0.675,0.6629999999999999,1.3800000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,105.0,498.26,451.58,arc,lru,wb-s,1.126043693951624,67.58049495919157,1624.7079944192005,6.4057111577957535,639.4293934117162,w64,107781,9302,117083,90743,1377,92120,92.06,7.94,84.19,14.8,78.68,0.7879538447084546
1631900,5711400,7751200,D1,S1,H2,1.3800000000000002e-05,0.6629999999999999,2.8569999999999998,1.3800000000000002e-05,7.935,12.243,16000000000,4000000000000,1000000000000,105.0,451.58,72.99,arc,arc,wb-s,0.026619209071823,4.933098137113325,48.823879028736,3.0459705394048564,1344.7273855775065,w79,92881,148607,241488,71909,77013,148922,38.46,61.54,77.42,51.82,61.67,0.3213410190154376
542780,775400,1473260,D3,S3,H1,1.4300000000000002e-05,0.39399999999999996,7.64,1.4300000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,77.87,119.99,334.76,arc,lru,wb-s,3.5201007992539517,2.47417473653507,11.403270186024963,2.8687337147482013,1427.8076696147866,w103,331078,546568,877646,130727,23173,153900,37.72,62.28,39.49,4.24,17.54,0.2113585659821841
669300,1003900,1059700,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,arc,arc,wb-s,5.07230518930642,0.0484127329662916,18.649256793702406,0.0970272923767897,42214.92633324087,w39,9314,953207,962521,5361,7217,12578,0.97,99.03,57.56,0.76,1.31,0.0110096299197627
690000,1940000,2630000,D3,H1,S3,1.4300000000000002e-05,7.64,0.39399999999999996,1.4300000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,77.87,334.76,119.99,arc,arc,wb-s,7.209004116792685,4.109890803959355,15.31355500544,7.159814577747314,572.0818542885675,w02,176958,2854,179812,255,20,275,98.41,1.59,0.14,0.7,0.15,0.0015571819455876
898500,2134000,2134000,D3,S3,H1,1.4300000000000002e-05,0.39399999999999996,7.64,1.4300000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,77.87,119.99,334.76,lru,lru,wb-s,0.5231258903127545,0.5291363517621184,19.252771354624,0.5281675426895311,7755.114937851685,w75,66314,345096,411410,10275,17520,27795,16.12,83.88,15.49,5.08,6.76,0.051870396927639006
48021000,48021000,60827000,D2,S3,S2,1.4099999999999999e-05,0.39399999999999996,0.675,1.4099999999999999e-05,7.1,6.814,16000000000,1000000000000,4000000000000,88.97,119.99,498.26,arc,lru,wb-s,0.3690310253580189,61.23924914743939,1148.37802258432,2.0851755376501684,1964.3430138336826,w21,659602,19136,678738,60650,3523,64173,97.18,2.82,9.19,18.41,9.45,0.2420123818026985
93450000,7790000,147970000,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,lru,lru,wb-s,6.173841920893563,31.517022069207343,2585.7283004006395,8.655636214249006,473.21766980653814,w05,117955,12805,130760,13949,6182,20131,90.21,9.79,11.83,48.28,15.4,0.7211150198837565
941500,2353600,4471900,D3,S3,H2,1.4300000000000002e-05,0.39399999999999996,2.8569999999999998,1.4300000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,77.87,119.99,72.99,lru,arc,wb-s,3.1568532119917885,131.38850597597522,21.26223465472,9.601502420149377,426.59990288647714,w99,264998,14023,279021,43911,1316,45227,94.97,5.03,16.57,9.38,16.21,0.9288297296619252
7751200,6527300,7751200,D2,H1,S1,1.4099999999999999e-05,7.64,0.6629999999999999,1.4099999999999999e-05,4.28,7.935,16000000000,10000000000000,4000000000000,88.97,334.76,451.58,arc,lru,wb-s,0.0481974421259461,2.2324215074565803,181.02311370260483,1.3923262836277581,2941.839171007904,w79,92881,148607,241488,71909,77013,148922,38.46,61.54,77.42,51.82,61.67,0.3209766116742861
2315100,1286200,2443800,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,arc,arc,wb-s,0.5926876839670243,0.5440039297376464,53.2094110547968,0.5489134240508414,7462.014628413643,w70,56284,501842,558126,7319,22711,30030,10.08,89.92,13.0,4.53,5.38,0.0437858118059362
389500,545300,1480100,D1,S2,S1,1.3800000000000002e-05,0.675,0.6629999999999999,1.3800000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,105.0,498.26,451.58,arc,lru,wb-s,0.2223626715479748,0.9092280977285028,11.432406769663999,0.6454371389119729,6346.0866334786915,w71,111746,179221,290967,13387,3336,16723,38.41,61.59,11.98,1.86,5.75,0.0693343231363006
408000,2039800,7751200,D1,S1,H1,1.3800000000000002e-05,0.6629999999999999,7.64,1.3800000000000002e-05,7.935,4.28,16000000000,4000000000000,10000000000000,105.0,451.58,334.76,lru,lru,wb-s,0.0514367390295108,4.940253108891238,12.9731067584512,3.0599188759308955,1338.5975792426545,w79,92881,148607,241488,71909,77013,148922,38.46,61.54,77.42,51.82,61.67,0.3827643609620353
156100,156100,1482700,D1,S2,H3,1.3800000000000002e-05,0.675,2.555,1.3800000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,105.0,498.26,109.99,arc,arc,wb-s,3.22405361264637,0.3560629597141165,4.4426092124159995,0.3963490056036362,10334.326419620573,w36,10248,719314,729562,1803,13604,15407,1.4,98.6,17.59,1.89,2.11,0.0491637448222358
8607700,10520500,18171700,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,arc,lru,wb-s,7.91331963437892,6.3198680624201184,241.748532391936,7.028455186009379,582.7738658920907,w86,108392,135357,243749,106912,75430,182342,44.47,55.53,98.63,55.73,74.81,0.8198966970120903
100,100,1279900,D1,H1,S1,1.3800000000000002e-05,7.64,0.6629999999999999,1.3800000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,105.0,334.76,451.58,lru,arc,wb-s,7.962191150427352,4.561682407440703,0.5945504075775999,4.882627961729906,838.8925046316236,w68,35568,341285,376853,4767,11546,16313,9.44,90.56,13.4,3.38,4.33,0.9652172067092474
7095100,10320100,12255200,D1,S1,S2,1.3800000000000002e-05,0.6629999999999999,0.675,1.3800000000000002e-05,7.935,6.814,16000000000,4000000000000,4000000000000,105.0,451.58,498.26,arc,lru,wb-s,0.1411819547804357,6.103100160604455,201.74131375104,1.2954101815468864,3161.932844397478,w18,722727,173512,896239,66997,65737,132734,80.64,19.36,9.27,37.89,14.81,0.1379643153221406
851600,243400,1155800,D3,S2,S1,1.4300000000000002e-05,0.675,0.6629999999999999,1.4300000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,77.87,498.26,451.58,lru,lru,wb-s,0.1487410728632651,1.2176192917147788,17.635057303552003,0.6933369947983528,5907.6611095752405,w95,74202,77077,151279,9668,4550,14218,49.05,50.95,13.03,5.9,9.4,0.0910437007119296
427100,142400,676200,D3,S3,H3,1.4300000000000002e-05,0.39399999999999996,2.555,1.4300000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,77.87,119.99,109.99,arc,arc,wb-s,0.3522563754098149,3.612465020411297,8.660265771008001,1.2873247253532756,3181.7923786680562,w80,155497,62534,218031,6401,3576,9977,71.32,28.68,4.12,5.72,4.58,0.1369988671335727
12112400,7012400,12112400,D2,S2,H3,1.4099999999999999e-05,0.675,2.555,1.4099999999999999e-05,6.814,11.171,16000000000,4000000000000,4000000000000,88.97,498.26,109.99,lru,arc,wb-s,0.5545261055880556,9.523907469549963,280.81796945919996,1.5589799836519178,2627.358941713351,w32,687180,86660,773840,120471,12584,133055,88.8,11.2,17.53,14.52,17.19,0.1565233123126227
4459000,4224000,4459000,D2,S3,H1,1.4099999999999999e-05,0.39399999999999996,7.64,1.4099999999999999e-05,7.1,4.28,16000000000,1000000000000,10000000000000,88.97,119.99,334.76,lru,arc,wb-s,1.7129064250564334,0.2476921647442165,104.24702615142401,0.4260834078320496,9613.14128808914,w17,17720,127823,145543,4023,1912,5935,12.18,87.82,22.7,1.5,4.08,0.0306369938780978
